,DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
17594169,2024-05-29,06:00,HB_WEST,19.46,N
17595074,2024-05-29,07:00,HB_NORTH,21.91,N
17595077,2024-05-29,07:00,HB_WEST,23.24,N
17595982,2024-05-29,08:00,HB_NORTH,19.87,N
17595985,2024-05-29,08:00,HB_WEST,20.51,N
17596890,2024-05-29,09:00,HB_NORTH,19.92,N
17596893,2024-05-29,09:00,HB_WEST,20.23,N
17597798,2024-05-29,10:00,HB_NORTH,17.87,N
17597801,2024-05-29,10:00,HB_WEST,18.11,N
17598706,2024-05-29,11:00,HB_NORTH,17.29,N
17598709,2024-05-29,11:00,HB_WEST,17.53,N
17599614,2024-05-29,12:00,HB_NORTH,18.51,N
17599617,2024-05-29,12:00,HB_WEST,18.93,N
17600522,2024-05-29,13:00,HB_NORTH,19.69,N
17600525,2024-05-29,13:00,HB_WEST,20.27,N
17601430,2024-05-29,14:00,HB_NORTH,22.19,N
17601433,2024-05-29,14:00,HB_WEST,23.02,N
17602338,2024-05-29,15:00,HB_NORTH,23.78,N
17602341,2024-05-29,15:00,HB_WEST,24.79,N
17603246,2024-05-29,16:00,HB_NORTH,23.2,N
17603249,2024-05-29,16:00,HB_WEST,24.22,N
17604154,2024-05-29,17:00,HB_NORTH,29.97,N
17604157,2024-05-29,17:00,HB_WEST,31.47,N
17605062,2024-05-29,18:00,HB_NORTH,28.18,N
17605065,2024-05-29,18:00,HB_WEST,29.67,N
17605970,2024-05-29,19:00,HB_NORTH,23.09,N
17605973,2024-05-29,19:00,HB_WEST,24.58,N
17606878,2024-05-29,20:00,HB_NORTH,31.59,N
17606881,2024-05-29,20:00,HB_WEST,33.34,N
17607786,2024-05-29,21:00,HB_NORTH,35.84,N
17607789,2024-05-29,21:00,HB_WEST,40.44,N
17608694,2024-05-29,22:00,HB_NORTH,26.36,N
17608697,2024-05-29,22:00,HB_WEST,30.34,N
17609602,2024-05-29,23:00,HB_NORTH,21.84,N
17609605,2024-05-29,23:00,HB_WEST,25.24,N
17610510,2024-05-29,24:00,HB_NORTH,17.78,N
17610513,2024-05-29,24:00,HB_WEST,20.24,N
17611418,2024-05-30,01:00,HB_NORTH,13.51,N
17611421,2024-05-30,01:00,HB_WEST,15.44,N
17612326,2024-05-30,02:00,HB_NORTH,12.57,N
17612329,2024-05-30,02:00,HB_WEST,14.27,N
17613234,2024-05-30,03:00,HB_NORTH,12.14,N
17613237,2024-05-30,03:00,HB_WEST,13.46,N
17614142,2024-05-30,04:00,HB_NORTH,12.94,N
17614145,2024-05-30,04:00,HB_WEST,14.39,N
17615050,2024-05-30,05:00,HB_NORTH,15.11,N
17615053,2024-05-30,05:00,HB_WEST,16.41,N
17615958,2024-05-30,06:00,HB_NORTH,17.76,N
17615961,2024-05-30,06:00,HB_WEST,18.8,N
17616866,2024-05-30,07:00,HB_NORTH,22.44,N
17616869,2024-05-30,07:00,HB_WEST,23.32,N
17617774,2024-05-30,08:00,HB_NORTH,22.14,N
17617777,2024-05-30,08:00,HB_WEST,23.15,N
17618682,2024-05-30,09:00,HB_NORTH,20.41,N
17618685,2024-05-30,09:00,HB_WEST,20.88,N
17619590,2024-05-30,10:00,HB_NORTH,14.56,N
17619593,2024-05-30,10:00,HB_WEST,14.96,N
17620498,2024-05-30,11:00,HB_NORTH,15.45,N
17620501,2024-05-30,11:00,HB_WEST,16.02,N
17621406,2024-05-30,12:00,HB_NORTH,16.42,N
17621409,2024-05-30,12:00,HB_WEST,17.21,N
17622314,2024-05-30,13:00,HB_NORTH,16.29,N
17622317,2024-05-30,13:00,HB_WEST,17.3,N
17623222,2024-05-30,14:00,HB_NORTH,16.46,N
17623225,2024-05-30,14:00,HB_WEST,17.47,N
17624130,2024-05-30,15:00,HB_NORTH,15.92,N
17624133,2024-05-30,15:00,HB_WEST,16.67,N
17625038,2024-05-30,16:00,HB_NORTH,15.31,N
17625041,2024-05-30,16:00,HB_WEST,16.25,N
17625946,2024-05-30,17:00,HB_NORTH,15.6,N
17625949,2024-05-30,17:00,HB_WEST,16.42,N
17626854,2024-05-30,18:00,HB_NORTH,13.42,N
17626857,2024-05-30,18:00,HB_WEST,13.12,N
17627762,2024-05-30,19:00,HB_NORTH,12.15,N
17627765,2024-05-30,19:00,HB_WEST,10.38,N
17628670,2024-05-30,20:00,HB_NORTH,21.92,N
17628673,2024-05-30,20:00,HB_WEST,22.77,N
17629578,2024-05-30,21:00,HB_NORTH,23.86,N
17629581,2024-05-30,21:00,HB_WEST,26.68,N
17630486,2024-05-30,22:00,HB_NORTH,17.79,N
17630489,2024-05-30,22:00,HB_WEST,19.96,N
17631394,2024-05-30,23:00,HB_NORTH,15.99,N
17631397,2024-05-30,23:00,HB_WEST,17.2,N
17632302,2024-05-30,24:00,HB_NORTH,14.37,N
17632305,2024-05-30,24:00,HB_WEST,15.55,N
17633210,2024-05-31,01:00,HB_NORTH,16.7,N
17633213,2024-05-31,01:00,HB_WEST,18.25,N
17634118,2024-05-31,02:00,HB_NORTH,16.37,N
17634121,2024-05-31,02:00,HB_WEST,17.33,N
17635026,2024-05-31,03:00,HB_NORTH,15.92,N
17635029,2024-05-31,03:00,HB_WEST,16.88,N
17635934,2024-05-31,04:00,HB_NORTH,16.32,N
17635937,2024-05-31,04:00,HB_WEST,17.39,N
17636842,2024-05-31,05:00,HB_NORTH,18.32,N
17636845,2024-05-31,05:00,HB_WEST,19.58,N
17637750,2024-05-31,06:00,HB_NORTH,20.5,N
17637753,2024-05-31,06:00,HB_WEST,21.71,N
17638658,2024-05-31,07:00,HB_NORTH,28.17,N
17638661,2024-05-31,07:00,HB_WEST,28.94,N
17639566,2024-05-31,08:00,HB_NORTH,24.76,N
17639569,2024-05-31,08:00,HB_WEST,25.51,N
17640474,2024-05-31,09:00,HB_NORTH,21.64,N
17640477,2024-05-31,09:00,HB_WEST,21.94,N
17641382,2024-05-31,10:00,HB_NORTH,19.74,N
17641385,2024-05-31,10:00,HB_WEST,19.96,N
17642290,2024-05-31,11:00,HB_NORTH,20.19,N
17642293,2024-05-31,11:00,HB_WEST,20.22,N
17643198,2024-05-31,12:00,HB_NORTH,23.12,N
17643201,2024-05-31,12:00,HB_WEST,23.22,N
17644106,2024-05-31,13:00,HB_NORTH,26.58,N
17644109,2024-05-31,13:00,HB_WEST,26.59,N
17645014,2024-05-31,14:00,HB_NORTH,27.75,N
17645017,2024-05-31,14:00,HB_WEST,27.8,N
17645922,2024-05-31,15:00,HB_NORTH,30.0,N
17645925,2024-05-31,15:00,HB_WEST,30.34,N
17646830,2024-05-31,16:00,HB_NORTH,35.21,N
17646833,2024-05-31,16:00,HB_WEST,35.75,N
17647738,2024-05-31,17:00,HB_NORTH,48.8,N
17647741,2024-05-31,17:00,HB_WEST,49.6,N
17648646,2024-05-31,18:00,HB_NORTH,50.26,N
17648649,2024-05-31,18:00,HB_WEST,51.2,N
17649554,2024-05-31,19:00,HB_NORTH,40.0,N
17649557,2024-05-31,19:00,HB_WEST,41.04,N
17650462,2024-05-31,20:00,HB_NORTH,59.1,N
17650465,2024-05-31,20:00,HB_WEST,60.71,N
17651370,2024-05-31,21:00,HB_NORTH,69.67,N
17651373,2024-05-31,21:00,HB_WEST,74.89,N
17652278,2024-05-31,22:00,HB_NORTH,51.48,N
17652281,2024-05-31,22:00,HB_WEST,56.18,N
17653186,2024-05-31,23:00,HB_NORTH,29.49,N
17653189,2024-05-31,23:00,HB_WEST,33.22,N
17654094,2024-05-31,24:00,HB_NORTH,24.79,N
17654097,2024-05-31,24:00,HB_WEST,27.44,N
17655002,2024-06-01,01:00,HB_NORTH,24.55,N
17655005,2024-06-01,01:00,HB_WEST,25.93,N
17655910,2024-06-01,02:00,HB_NORTH,20.44,N
17655913,2024-06-01,02:00,HB_WEST,21.78,N
17656818,2024-06-01,03:00,HB_NORTH,21.58,N
17656821,2024-06-01,03:00,HB_WEST,22.89,N
17657726,2024-06-01,04:00,HB_NORTH,21.88,N
17657729,2024-06-01,04:00,HB_WEST,23.28,N
17658634,2024-06-01,05:00,HB_NORTH,23.15,N
17658637,2024-06-01,05:00,HB_WEST,24.81,N
17659542,2024-06-01,06:00,HB_NORTH,24.91,N
17659545,2024-06-01,06:00,HB_WEST,26.54,N
17660450,2024-06-01,07:00,HB_NORTH,24.11,N
17660453,2024-06-01,07:00,HB_WEST,25.81,N
17661358,2024-06-01,08:00,HB_NORTH,20.09,N
17661361,2024-06-01,08:00,HB_WEST,21.17,N
17662266,2024-06-01,09:00,HB_NORTH,19.51,N
17662269,2024-06-01,09:00,HB_WEST,20.21,N
17663174,2024-06-01,10:00,HB_NORTH,20.12,N
17663177,2024-06-01,10:00,HB_WEST,20.42,N
17664082,2024-06-01,11:00,HB_NORTH,21.2,N
17664085,2024-06-01,11:00,HB_WEST,21.34,N
17664990,2024-06-01,12:00,HB_NORTH,22.42,N
17664993,2024-06-01,12:00,HB_WEST,22.58,N
17665898,2024-06-01,13:00,HB_NORTH,27.64,N
17665901,2024-06-01,13:00,HB_WEST,27.63,N
17666806,2024-06-01,14:00,HB_NORTH,27.48,N
17666809,2024-06-01,14:00,HB_WEST,27.58,N
17667714,2024-06-01,15:00,HB_NORTH,25.45,N
17667717,2024-06-01,15:00,HB_WEST,25.95,N
17668622,2024-06-01,16:00,HB_NORTH,25.44,N
17668625,2024-06-01,16:00,HB_WEST,26.24,N
17669530,2024-06-01,17:00,HB_NORTH,29.93,N
17669533,2024-06-01,17:00,HB_WEST,30.62,N
17670438,2024-06-01,18:00,HB_NORTH,29.94,N
17670441,2024-06-01,18:00,HB_WEST,31.21,N
17671346,2024-06-01,19:00,HB_NORTH,30.29,N
17671349,2024-06-01,19:00,HB_WEST,32.04,N
17672254,2024-06-01,20:00,HB_NORTH,50.0,N
17672257,2024-06-01,20:00,HB_WEST,52.76,N
17673162,2024-06-01,21:00,HB_NORTH,45.39,N
17673165,2024-06-01,21:00,HB_WEST,50.02,N
17674070,2024-06-01,22:00,HB_NORTH,26.5,N
17674073,2024-06-01,22:00,HB_WEST,30.87,N
17674978,2024-06-01,23:00,HB_NORTH,22.73,N
17674981,2024-06-01,23:00,HB_WEST,26.55,N
17675886,2024-06-01,24:00,HB_NORTH,19.27,N
17675889,2024-06-01,24:00,HB_WEST,21.89,N
17676794,2024-06-02,01:00,HB_NORTH,15.38,N
17676797,2024-06-02,01:00,HB_WEST,17.6,N
17677702,2024-06-02,02:00,HB_NORTH,13.36,N
17677705,2024-06-02,02:00,HB_WEST,14.77,N
17678610,2024-06-02,03:00,HB_NORTH,12.94,N
17678613,2024-06-02,03:00,HB_WEST,13.65,N
17679518,2024-06-02,04:00,HB_NORTH,12.48,N
17679521,2024-06-02,04:00,HB_WEST,13.16,N
17680426,2024-06-02,05:00,HB_NORTH,13.31,N
17680429,2024-06-02,05:00,HB_WEST,13.84,N
17681334,2024-06-02,06:00,HB_NORTH,14.8,N
17681337,2024-06-02,06:00,HB_WEST,15.27,N
17682242,2024-06-02,07:00,HB_NORTH,15.0,N
17682245,2024-06-02,07:00,HB_WEST,15.53,N
17683150,2024-06-02,08:00,HB_NORTH,12.4,N
17683153,2024-06-02,08:00,HB_WEST,13.0,N
17684058,2024-06-02,09:00,HB_NORTH,10.0,N
17684061,2024-06-02,09:00,HB_WEST,10.11,N
17684966,2024-06-02,10:00,HB_NORTH,9.15,N
17684969,2024-06-02,10:00,HB_WEST,9.01,N
17685874,2024-06-02,11:00,HB_NORTH,9.03,N
17685877,2024-06-02,11:00,HB_WEST,7.81,N
17686782,2024-06-02,12:00,HB_NORTH,10.07,N
17686785,2024-06-02,12:00,HB_WEST,8.82,N
17687690,2024-06-02,13:00,HB_NORTH,13.55,N
17687693,2024-06-02,13:00,HB_WEST,12.03,N
17688598,2024-06-02,14:00,HB_NORTH,15.86,N
17688601,2024-06-02,14:00,HB_WEST,14.48,N
17689506,2024-06-02,15:00,HB_NORTH,19.1,N
17689509,2024-06-02,15:00,HB_WEST,17.85,N
17690414,2024-06-02,16:00,HB_NORTH,23.77,N
17690417,2024-06-02,16:00,HB_WEST,22.49,N
17691322,2024-06-02,17:00,HB_NORTH,28.77,N
17691325,2024-06-02,17:00,HB_WEST,27.57,N
17692230,2024-06-02,18:00,HB_NORTH,28.8,N
17692233,2024-06-02,18:00,HB_WEST,27.51,N
17693138,2024-06-02,19:00,HB_NORTH,28.88,N
17693141,2024-06-02,19:00,HB_WEST,28.2,N
17694046,2024-06-02,20:00,HB_NORTH,38.8,N
17694049,2024-06-02,20:00,HB_WEST,39.02,N
17694954,2024-06-02,21:00,HB_NORTH,36.59,N
17694957,2024-06-02,21:00,HB_WEST,38.14,N
17695862,2024-06-02,22:00,HB_NORTH,24.1,N
17695865,2024-06-02,22:00,HB_WEST,26.07,N
17696770,2024-06-02,23:00,HB_NORTH,18.34,N
17696773,2024-06-02,23:00,HB_WEST,19.2,N
17697678,2024-06-02,24:00,HB_NORTH,17.28,N
17697681,2024-06-02,24:00,HB_WEST,15.96,N
17698586,2024-06-03,01:00,HB_NORTH,15.96,N
17698589,2024-06-03,01:00,HB_WEST,13.18,N
17699494,2024-06-03,02:00,HB_NORTH,13.05,N
17699497,2024-06-03,02:00,HB_WEST,10.69,N
17700402,2024-06-03,03:00,HB_NORTH,11.1,N
17700405,2024-06-03,03:00,HB_WEST,7.99,N
17701310,2024-06-03,04:00,HB_NORTH,10.0,N
17701313,2024-06-03,04:00,HB_WEST,5.87,N
17702218,2024-06-03,05:00,HB_NORTH,10.0,N
17702221,2024-06-03,05:00,HB_WEST,6.11,N
17703126,2024-06-03,06:00,HB_NORTH,12.13,N
17703129,2024-06-03,06:00,HB_WEST,9.5,N
17704034,2024-06-03,07:00,HB_NORTH,11.62,N
17704037,2024-06-03,07:00,HB_WEST,9.64,N
17704942,2024-06-03,08:00,HB_NORTH,10.81,N
17704945,2024-06-03,08:00,HB_WEST,8.27,N
17705850,2024-06-03,09:00,HB_NORTH,8.55,N
17705853,2024-06-03,09:00,HB_WEST,2.4,N
17706758,2024-06-03,10:00,HB_NORTH,8.94,N
17706761,2024-06-03,10:00,HB_WEST,2.28,N
17707666,2024-06-03,11:00,HB_NORTH,10.39,N
17707669,2024-06-03,11:00,HB_WEST,4.78,N
17708574,2024-06-03,12:00,HB_NORTH,12.54,N
17708577,2024-06-03,12:00,HB_WEST,10.92,N
17709482,2024-06-03,13:00,HB_NORTH,15.99,N
17709485,2024-06-03,13:00,HB_WEST,15.76,N
17710390,2024-06-03,14:00,HB_NORTH,20.22,N
17710393,2024-06-03,14:00,HB_WEST,20.02,N
17711298,2024-06-03,15:00,HB_NORTH,21.52,N
17711301,2024-06-03,15:00,HB_WEST,21.54,N
17712206,2024-06-03,16:00,HB_NORTH,24.88,N
17712209,2024-06-03,16:00,HB_WEST,25.2,N
17713114,2024-06-03,17:00,HB_NORTH,35.01,N
17713117,2024-06-03,17:00,HB_WEST,35.53,N
17714022,2024-06-03,18:00,HB_NORTH,34.92,N
17714025,2024-06-03,18:00,HB_WEST,36.27,N
17714930,2024-06-03,19:00,HB_NORTH,34.93,N
17714933,2024-06-03,19:00,HB_WEST,37.42,N
17715838,2024-06-03,20:00,HB_NORTH,52.75,N
17715841,2024-06-03,20:00,HB_WEST,55.88,N
17716746,2024-06-03,21:00,HB_NORTH,37.12,N
17716749,2024-06-03,21:00,HB_WEST,43.49,N
17717654,2024-06-03,22:00,HB_NORTH,22.5,N
17717657,2024-06-03,22:00,HB_WEST,28.04,N
17718562,2024-06-03,23:00,HB_NORTH,19.98,N
17718565,2024-06-03,23:00,HB_WEST,22.8,N
17719470,2024-06-03,24:00,HB_NORTH,17.79,N
17719473,2024-06-03,24:00,HB_WEST,18.65,N
17720378,2024-06-04,01:00,HB_NORTH,15.12,N
17720381,2024-06-04,01:00,HB_WEST,17.45,N
17721286,2024-06-04,02:00,HB_NORTH,12.79,N
17721289,2024-06-04,02:00,HB_WEST,14.5,N
17722194,2024-06-04,03:00,HB_NORTH,11.27,N
17722197,2024-06-04,03:00,HB_WEST,12.98,N
17723102,2024-06-04,04:00,HB_NORTH,11.52,N
17723105,2024-06-04,04:00,HB_WEST,12.6,N
17724010,2024-06-04,05:00,HB_NORTH,12.36,N
17724013,2024-06-04,05:00,HB_WEST,13.02,N
17724918,2024-06-04,06:00,HB_NORTH,14.52,N
17724921,2024-06-04,06:00,HB_WEST,15.03,N
17725826,2024-06-04,07:00,HB_NORTH,13.84,N
17725829,2024-06-04,07:00,HB_WEST,14.37,N
17726734,2024-06-04,08:00,HB_NORTH,12.0,N
17726737,2024-06-04,08:00,HB_WEST,12.04,N
17727642,2024-06-04,09:00,HB_NORTH,9.51,N
17727645,2024-06-04,09:00,HB_WEST,8.68,N
17728550,2024-06-04,10:00,HB_NORTH,10.45,N
17728553,2024-06-04,10:00,HB_WEST,9.18,N
17729458,2024-06-04,11:00,HB_NORTH,12.7,N
17729461,2024-06-04,11:00,HB_WEST,11.48,N
17730366,2024-06-04,12:00,HB_NORTH,15.84,N
17730369,2024-06-04,12:00,HB_WEST,15.04,N
17731274,2024-06-04,13:00,HB_NORTH,18.18,N
17731277,2024-06-04,13:00,HB_WEST,16.37,N
17732182,2024-06-04,14:00,HB_NORTH,18.68,N
17732185,2024-06-04,14:00,HB_WEST,16.58,N
17733090,2024-06-04,15:00,HB_NORTH,20.65,N
17733093,2024-06-04,15:00,HB_WEST,18.09,N
17733998,2024-06-04,16:00,HB_NORTH,28.51,N
17734001,2024-06-04,16:00,HB_WEST,26.07,N
17734906,2024-06-04,17:00,HB_NORTH,41.84,N
17734909,2024-06-04,17:00,HB_WEST,40.26,N
17735814,2024-06-04,18:00,HB_NORTH,45.5,N
17735817,2024-06-04,18:00,HB_WEST,46.08,N
17736722,2024-06-04,19:00,HB_NORTH,56.91,N
17736725,2024-06-04,19:00,HB_WEST,61.72,N
17737630,2024-06-04,20:00,HB_NORTH,115.86,N
17737633,2024-06-04,20:00,HB_WEST,126.32,N
17738538,2024-06-04,21:00,HB_NORTH,80.24,N
17738541,2024-06-04,21:00,HB_WEST,96.98,N
17739446,2024-06-04,22:00,HB_NORTH,35.67,N
17739449,2024-06-04,22:00,HB_WEST,51.24,N
17740354,2024-06-04,23:00,HB_NORTH,25.26,N
17740357,2024-06-04,23:00,HB_WEST,34.65,N
17741262,2024-06-04,24:00,HB_NORTH,21.03,N
17741265,2024-06-04,24:00,HB_WEST,26.54,N
17742170,2024-06-05,01:00,HB_NORTH,18.21,N
17742173,2024-06-05,01:00,HB_WEST,20.74,N
17743078,2024-06-05,02:00,HB_NORTH,16.88,N
17743081,2024-06-05,02:00,HB_WEST,19.06,N
17743986,2024-06-05,03:00,HB_NORTH,16.54,N
17743989,2024-06-05,03:00,HB_WEST,18.62,N
17744894,2024-06-05,04:00,HB_NORTH,16.82,N
17744897,2024-06-05,04:00,HB_WEST,18.85,N
17745802,2024-06-05,05:00,HB_NORTH,17.41,N
17745805,2024-06-05,05:00,HB_WEST,19.78,N
17746710,2024-06-05,06:00,HB_NORTH,19.28,N
17746713,2024-06-05,06:00,HB_WEST,21.63,N
17747618,2024-06-05,07:00,HB_NORTH,21.83,N
17747621,2024-06-05,07:00,HB_WEST,23.13,N
17748526,2024-06-05,08:00,HB_NORTH,19.59,N
17748529,2024-06-05,08:00,HB_WEST,20.24,N
17749434,2024-06-05,09:00,HB_NORTH,17.04,N
17749437,2024-06-05,09:00,HB_WEST,17.57,N
17750342,2024-06-05,10:00,HB_NORTH,17.04,N
17750345,2024-06-05,10:00,HB_WEST,17.14,N
17751250,2024-06-05,11:00,HB_NORTH,16.04,N
17751253,2024-06-05,11:00,HB_WEST,16.15,N
17752158,2024-06-05,12:00,HB_NORTH,17.4,N
17752161,2024-06-05,12:00,HB_WEST,17.44,N
17753066,2024-06-05,13:00,HB_NORTH,20.84,N
17753069,2024-06-05,13:00,HB_WEST,20.99,N
17753974,2024-06-05,14:00,HB_NORTH,25.4,N
17753977,2024-06-05,14:00,HB_WEST,25.94,N
17754882,2024-06-05,15:00,HB_NORTH,30.05,N
17754885,2024-06-05,15:00,HB_WEST,31.27,N
17755790,2024-06-05,16:00,HB_NORTH,38.72,N
17755793,2024-06-05,16:00,HB_WEST,40.39,N
17756698,2024-06-05,17:00,HB_NORTH,51.87,N
17756701,2024-06-05,17:00,HB_WEST,55.04,N
17757606,2024-06-05,18:00,HB_NORTH,57.12,N
17757609,2024-06-05,18:00,HB_WEST,62.13,N
17758514,2024-06-05,19:00,HB_NORTH,66.03,N
17758517,2024-06-05,19:00,HB_WEST,75.92,N
17759422,2024-06-05,20:00,HB_NORTH,120.03,N
17759425,2024-06-05,20:00,HB_WEST,126.73,N
17760330,2024-06-05,21:00,HB_NORTH,139.53,N
17760333,2024-06-05,21:00,HB_WEST,158.67,N
17761238,2024-06-05,22:00,HB_NORTH,60.56,N
17761241,2024-06-05,22:00,HB_WEST,76.62,N
17762146,2024-06-05,23:00,HB_NORTH,25.98,N
17762149,2024-06-05,23:00,HB_WEST,37.57,N
17763054,2024-06-05,24:00,HB_NORTH,21.63,N
17763057,2024-06-05,24:00,HB_WEST,30.39,N
17763964,2024-06-06,01:00,HB_NORTH,17.69,N
17763967,2024-06-06,01:00,HB_WEST,23.25,N
17764879,2024-06-06,02:00,HB_NORTH,15.45,N
17764882,2024-06-06,02:00,HB_WEST,20.79,N
17765794,2024-06-06,03:00,HB_NORTH,14.49,N
17765797,2024-06-06,03:00,HB_WEST,19.29,N
17766709,2024-06-06,04:00,HB_NORTH,13.92,N
17766712,2024-06-06,04:00,HB_WEST,18.38,N
17767624,2024-06-06,05:00,HB_NORTH,13.54,N
17767627,2024-06-06,05:00,HB_WEST,17.89,N
17768539,2024-06-06,06:00,HB_NORTH,15.44,N
17768542,2024-06-06,06:00,HB_WEST,19.87,N
17769454,2024-06-06,07:00,HB_NORTH,19.33,N
17769457,2024-06-06,07:00,HB_WEST,22.33,N
17770369,2024-06-06,08:00,HB_NORTH,18.13,N
17770372,2024-06-06,08:00,HB_WEST,19.46,N
17771284,2024-06-06,09:00,HB_NORTH,15.8,N
17771287,2024-06-06,09:00,HB_WEST,16.01,N
17772199,2024-06-06,10:00,HB_NORTH,15.07,N
17772202,2024-06-06,10:00,HB_WEST,15.19,N
17773114,2024-06-06,11:00,HB_NORTH,17.17,N
17773117,2024-06-06,11:00,HB_WEST,17.14,N
17774029,2024-06-06,12:00,HB_NORTH,20.78,N
17774032,2024-06-06,12:00,HB_WEST,21.0,N
17774944,2024-06-06,13:00,HB_NORTH,29.95,N
17774947,2024-06-06,13:00,HB_WEST,31.82,N
17775859,2024-06-06,14:00,HB_NORTH,39.85,N
17775862,2024-06-06,14:00,HB_WEST,42.12,N
17776774,2024-06-06,15:00,HB_NORTH,45.56,N
17776777,2024-06-06,15:00,HB_WEST,50.01,N
17777689,2024-06-06,16:00,HB_NORTH,64.45,N
17777692,2024-06-06,16:00,HB_WEST,72.25,N
17778604,2024-06-06,17:00,HB_NORTH,83.29,N
17778607,2024-06-06,17:00,HB_WEST,92.64,N
17779519,2024-06-06,18:00,HB_NORTH,76.85,N
17779522,2024-06-06,18:00,HB_WEST,85.88,N
17780434,2024-06-06,19:00,HB_NORTH,65.26,N
17780437,2024-06-06,19:00,HB_WEST,74.23,N
17781349,2024-06-06,20:00,HB_NORTH,151.74,N
17781352,2024-06-06,20:00,HB_WEST,165.81,N
17782264,2024-06-06,21:00,HB_NORTH,93.98,N
17782267,2024-06-06,21:00,HB_WEST,108.0,N
17783179,2024-06-06,22:00,HB_NORTH,28.4,N
17783182,2024-06-06,22:00,HB_WEST,36.31,N
17784094,2024-06-06,23:00,HB_NORTH,21.06,N
17784097,2024-06-06,23:00,HB_WEST,24.92,N
17785009,2024-06-06,24:00,HB_NORTH,17.25,N
17785012,2024-06-06,24:00,HB_WEST,19.8,N
17785924,2024-06-07,01:00,HB_NORTH,11.49,N
17785927,2024-06-07,01:00,HB_WEST,11.33,N
17786839,2024-06-07,02:00,HB_NORTH,10.59,N
17786842,2024-06-07,02:00,HB_WEST,10.11,N
17787754,2024-06-07,03:00,HB_NORTH,10.74,N
17787757,2024-06-07,03:00,HB_WEST,10.46,N
17788669,2024-06-07,04:00,HB_NORTH,10.61,N
17788672,2024-06-07,04:00,HB_WEST,10.54,N
17789584,2024-06-07,05:00,HB_NORTH,11.04,N
17789587,2024-06-07,05:00,HB_WEST,11.1,N
17790499,2024-06-07,06:00,HB_NORTH,12.8,N
17790502,2024-06-07,06:00,HB_WEST,12.98,N
17791414,2024-06-07,07:00,HB_NORTH,15.7,N
17791417,2024-06-07,07:00,HB_WEST,16.08,N
17792329,2024-06-07,08:00,HB_NORTH,13.73,N
17792332,2024-06-07,08:00,HB_WEST,13.9,N
17793244,2024-06-07,09:00,HB_NORTH,11.38,N
17793247,2024-06-07,09:00,HB_WEST,11.17,N
17794159,2024-06-07,10:00,HB_NORTH,10.69,N
17794162,2024-06-07,10:00,HB_WEST,9.45,N
17795074,2024-06-07,11:00,HB_NORTH,11.8,N
17795077,2024-06-07,11:00,HB_WEST,9.25,N
17795989,2024-06-07,12:00,HB_NORTH,13.22,N
17795992,2024-06-07,12:00,HB_WEST,9.16,N
17796904,2024-06-07,13:00,HB_NORTH,16.01,N
17796907,2024-06-07,13:00,HB_WEST,9.68,N
17797819,2024-06-07,14:00,HB_NORTH,19.26,N
17797822,2024-06-07,14:00,HB_WEST,9.64,N
17798734,2024-06-07,15:00,HB_NORTH,22.65,N
17798737,2024-06-07,15:00,HB_WEST,10.73,N
17799649,2024-06-07,16:00,HB_NORTH,23.17,N
17799652,2024-06-07,16:00,HB_WEST,9.41,N
17800564,2024-06-07,17:00,HB_NORTH,27.21,N
17800567,2024-06-07,17:00,HB_WEST,9.83,N
17801479,2024-06-07,18:00,HB_NORTH,25.15,N
17801482,2024-06-07,18:00,HB_WEST,7.93,N
17802394,2024-06-07,19:00,HB_NORTH,24.22,N
17802397,2024-06-07,19:00,HB_WEST,9.51,N
17803309,2024-06-07,20:00,HB_NORTH,26.66,N
17803312,2024-06-07,20:00,HB_WEST,16.11,N
17804224,2024-06-07,21:00,HB_NORTH,28.17,N
17804227,2024-06-07,21:00,HB_WEST,24.33,N
17805139,2024-06-07,22:00,HB_NORTH,20.61,N
17805142,2024-06-07,22:00,HB_WEST,18.27,N
17806054,2024-06-07,23:00,HB_NORTH,15.33,N
17806057,2024-06-07,23:00,HB_WEST,12.0,N
17806969,2024-06-07,24:00,HB_NORTH,13.27,N
17806972,2024-06-07,24:00,HB_WEST,6.97,N
17807884,2024-06-08,01:00,HB_NORTH,13.62,N
17807887,2024-06-08,01:00,HB_WEST,4.91,N
17808799,2024-06-08,02:00,HB_NORTH,11.03,N
17808802,2024-06-08,02:00,HB_WEST,3.75,N
17809714,2024-06-08,03:00,HB_NORTH,9.43,N
17809717,2024-06-08,03:00,HB_WEST,2.98,N
17810629,2024-06-08,04:00,HB_NORTH,8.86,N
17810632,2024-06-08,04:00,HB_WEST,2.47,N
17811544,2024-06-08,05:00,HB_NORTH,7.68,N
17811547,2024-06-08,05:00,HB_WEST,2.49,N
17812459,2024-06-08,06:00,HB_NORTH,6.64,N
17812462,2024-06-08,06:00,HB_WEST,2.54,N
17813374,2024-06-08,07:00,HB_NORTH,6.5,N
17813377,2024-06-08,07:00,HB_WEST,2.94,N
17814289,2024-06-08,08:00,HB_NORTH,5.83,N
17814292,2024-06-08,08:00,HB_WEST,1.76,N
17815204,2024-06-08,09:00,HB_NORTH,5.2,N
17815207,2024-06-08,09:00,HB_WEST,-0.58,N
17816119,2024-06-08,10:00,HB_NORTH,5.9,N
17816122,2024-06-08,10:00,HB_WEST,-2.13,N
